param->optimization_type, NL_LTP_Gp, NL_LTD_Gp, NL_LTP_Gn, NL_LTD_Gn, kp, kd, knp, knd, LAp, LAd, pLAd,nLA, pof, nof, newUpdateRate, nnewUpdateRate, ReverseUpdate, RefreshRate, FullRefresh, dominance, wv, epoch, accuracy
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 39, 10.6
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 40, 10.02
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 41, 30.07
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 42, 15.89
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 43, 9.8
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 44, 9.8
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 45, 9.8
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 46, 29.99
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 47, 17.28
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 48, 9.8
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 49, 9.8
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 50, 9.8
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 51, 29.46
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 52, 28.14
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 53, 11.65
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 54, 9.8
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 55, 9.8
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 56, 29.87
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 57, 27.96
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 58, 18.42
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 59, 11.43
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 60, 9.8
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 61, 29.87
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 62, 29.15
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 63, 20.52
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 64, 15.01
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 65, 10.29
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 66, 29.27
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 67, 29.54
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 68, 21.36
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 69, 12.95
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 70, 10.37
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 71, 29.84
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 72, 29.64
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 73, 24.23
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 74, 16.9
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 75, 10.25
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 76, 30.39
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 77, 29.93
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 78, 20.89
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 79, 19.8
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 80, 13
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 81, 30.95
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 82, 30.02
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 83, 21.76
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 84, 20.76
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 85, 11.32
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 86, 30.66
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 87, 30.32
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 88, 27.67
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 89, 14.52
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 90, 12.36
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 91, 33.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 92, 29.4
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 93, 21.65
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 94, 20.79
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 95, 14.22
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 96, 29.49
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 97, 29.92
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 98, 22.34
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 99, 15.34
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 100, 11.26
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 101, 29.93
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 102, 29.16
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 103, 20.62
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 104, 20.85
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 105, 13.57
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 106, 29.53
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 107, 30.27
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 108, 22.86
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 109, 20.93
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 110, 12.97
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 111, 30.76
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 112, 29.68
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 113, 20.84
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 114, 20.86
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 115, 18.66
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 116, 30.12
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 117, 28.93
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 118, 20.69
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 119, 20.69
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 120, 16.41
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 121, 30.14
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 122, 30
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 123, 22.2
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 124, 14.61
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 125, 11.26
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 126, 31.17
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 127, 26.89
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 128, 20.45
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 129, 20.62
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 130, 19.93
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 131, 30.12
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 132, 29.36
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 133, 21.13
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 134, 20.3
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 135, 20.64
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 136, 30.37
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 137, 29.55
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 138, 22.16
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 139, 20.81
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 140, 13.61
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 141, 29.84
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 142, 29.29
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 143, 21.07
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 144, 20.77
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 145, 20.53
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 146, 30.58
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 147, 29.75
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 148, 21.33
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 149, 20.67
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 150, 21.02
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 151, 31.22
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 152, 30.39
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 153, 23.74
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 154, 20.44
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 155, 20.73
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 156, 31.01
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 157, 29.33
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 158, 21.24
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 159, 20.68
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 160, 20.9
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 161, 32.7
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 162, 28.43
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 163, 22.1
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 164, 20.63
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 165, 20.83
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 166, 30.67
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 167, 22.04
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 168, 20.43
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 169, 20.46
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 170, 20.84
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 171, 34.58
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 172, 27.03
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 173, 20.54
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 174, 20.64
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 175, 20.89
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 176, 29.28
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 177, 23.39
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 178, 20.5
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 179, 20.64
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 180, 20.82
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 181, 31.2
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 182, 29.84
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 183, 20.38
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 184, 20.7
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 185, 20.92
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 186, 33.9
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 187, 30.14
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 188, 26
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 189, 22.17
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 190, 21.94
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 191, 40.04
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 192, 30.02
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 193, 20.9
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 194, 20.97
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 195, 20.75
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 196, 30.62
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 6, 6, 0, 40000, 1, 1, 0, 197, 29.07
